ts,campaign_id,channel,geo,device,impressions,clicks,spend,conversions,revenue,planned_spend
2025-11-06 06:00:00,GOOG-IN-MOB,Google,IN,Mobile,5053,106,11.028146897695883,8,64.0,7.77439955480306
2025-11-06 07:00:00,GOOG-IN-MOB,Google,IN,Mobile,4986,108,6.626545987944317,5,40.0,7.770628485293604
2025-11-06 08:00:00,GOOG-IN-MOB,Google,IN,Mobile,4916,113,5.513526469495704,1,8.0,7.640822826013225
2025-11-06 09:00:00,GOOG-IN-MOB,Google,IN,Mobile,4969,107,5.895228131696389,5,40.0,7.583635243698395
2025-11-06 10:00:00,GOOG-IN-MOB,Google,IN,Mobile,5047,122,7.081300693811759,4,32.0,7.586025069060033
2025-11-06 11:00:00,GOOG-IN-MOB,Google,IN,Mobile,5018,98,6.256579022663017,2,16.0,7.588029246302909
2025-11-06 12:00:00,GOOG-IN-MOB,Google,IN,Mobile,5098,111,10.481060525698544,5,40.0,7.82815946295345
2025-11-06 13:00:00,GOOG-IN-MOB,Google,IN,Mobile,4927,90,7.102817999141851,0,24.0,7.765799077546981
2025-11-06 14:00:00,GOOG-IN-MOB,Google,IN,Mobile,4957,109,9.785013773005454,2,64.0,7.931628801347936
2025-11-06 15:00:00,GOOG-IN-MOB,Google,IN,Mobile,4973,100,6.544251677644731,0,16.0,7.752950682558034
2025-11-06 16:00:00,GOOG-IN-MOB,Google,IN,Mobile,4979,90,7.498630593420199,2,16.0,7.713950533910253
2025-11-06 17:00:00,GOOG-IN-MOB,Google,IN,Mobile,5045,92,8.82196608115374,3,24.0,7.754117545390258
2025-11-06 18:00:00,GOOG-IN-MOB,Google,IN,Mobile,4907,86,5.245726922009267,5,40.0,7.624654186115472
2025-11-06 19:00:00,GOOG-IN-MOB,Google,IN,Mobile,4952,93,8.076888941472166,5,40.0,7.5753520605213085
2025-11-06 20:00:00,GOOG-IN-MOB,Google,IN,Mobile,4957,96,3.4215098699902464,0,0.0,7.490019826086815
2025-11-06 21:00:00,GOOG-IN-MOB,Google,IN,Mobile,5162,103,11.375492739577826,5,40.0,7.738092054591738
2025-11-06 22:00:00,GOOG-IN-MOB,Google,IN,Mobile,4973,96,7.170279586773853,2,16.0,7.757024322671524
2025-11-06 23:00:00,GOOG-IN-MOB,Google,IN,Mobile,5079,91,8.154146743527004,5,40.0,7.706380547030773
2025-11-07 00:00:00,GOOG-IN-MOB,Google,IN,Mobile,5097,109,8.066116559933763,3,24.0,7.762031332993748
2025-11-07 01:00:00,GOOG-IN-MOB,Google,IN,Mobile,4957,111,7.8604019703490415,10,80.0,7.74346903810079
2025-11-07 02:00:00,GOOG-IN-MOB,Google,IN,Mobile,4957,104,11.35215578639945,3,24.0,7.92158583267669
2025-11-07 03:00:00,GOOG-IN-MOB,Google,IN,Mobile,4859,99,7.814633788409746,4,32.0,7.841922661647339
2025-11-07 04:00:00,GOOG-IN-MOB,Google,IN,Mobile,4919,93,7.044264433749691,1,8.0,7.7077244338552795
2025-11-07 05:00:00,GOOG-IN-MOB,Google,IN,Mobile,5037,93,6.820424817215071,5,40.0,7.7098795838657805
2025-11-07 06:00:00,GOOG-IN-MOB,Google,IN,Mobile,4996,99,8.061849119751272,2,16.0,7.586283843118088
2025-11-07 07:00:00,GOOG-IN-MOB,Google,IN,Mobile,5056,103,8.082886650244893,2,16.0,7.646964704047278
2025-11-07 08:00:00,GOOG-IN-MOB,Google,IN,Mobile,4976,96,6.2568714248645785,10,80.0,7.677937410520982
2025-11-07 09:00:00,GOOG-IN-MOB,Google,IN,Mobile,5027,109,12.970149930380774,3,24.0,7.972725818799497
2025-11-07 10:00:00,GOOG-IN-MOB,Google,IN,Mobile,5028,108,8.477091404697042,8,64.0,8.030883765086385
2025-11-07 11:00:00,GOOG-IN-MOB,Google,IN,Mobile,4996,115,9.963500982817608,6,48.0,8.185338846759493
2025-11-07 12:00:00,GOOG-IN-MOB,Google,IN,Mobile,4923,111,10.577006891189034,5,40.0,8.189336611988262
2025-11-07 13:00:00,GOOG-IN-MOB,Google,IN,Mobile,4934,105,6.441419906667293,0,0.0,8.161778358135157
2025-11-07 14:00:00,GOOG-IN-MOB,Google,IN,Mobile,5034,108,9.14615020570422,3,24.0,8.135159042830937
2025-11-07 15:00:00,GOOG-IN-MOB,Google,IN,Mobile,5096,94,7.9111781325634425,2,16.0,8.192114311785884
2025-11-07 16:00:00,GOOG-IN-MOB,Google,IN,Mobile,5068,112,9.122354955852318,5,40.0,8.259769493553888
2025-11-07 17:00:00,GOOG-IN-MOB,Google,IN,Mobile,4962,116,9.32253443657961,4,32.0,8.2806265083633
2025-11-07 18:00:00,GOOG-IN-MOB,Google,IN,Mobile,5019,115,13.807314568305577,6,48.0,8.63735932695898
2025-11-07 19:00:00,GOOG-IN-MOB,Google,IN,Mobile,5039,103,7.553998061914252,5,40.0,8.6155722069774
2025-11-07 20:00:00,GOOG-IN-MOB,Google,IN,Mobile,4992,93,10.662835340230519,5,40.0,8.917294101570745
2025-11-07 21:00:00,GOOG-IN-MOB,Google,IN,Mobile,5009,101,11.520230285565926,1,8.0,8.923324832653583
2025-11-07 22:00:00,GOOG-IN-MOB,Google,IN,Mobile,5052,99,6.13005431322062,0,0.0,8.879982112922198
2025-11-07 23:00:00,GOOG-IN-MOB,Google,IN,Mobile,5017,100,11.313317906150672,7,56.0,9.011614244698185
2025-11-08 00:00:00,GOOG-IN-MOB,Google,IN,Mobile,4918,114,8.78262776466268,4,32.0,9.041468878228557
2025-11-08 01:00:00,GOOG-IN-MOB,Google,IN,Mobile,5059,110,10.45737668437276,4,32.0,9.149676157979544
2025-11-08 02:00:00,GOOG-IN-MOB,Google,IN,Mobile,5028,100,7.1636786920213105,1,8.0,8.975156279047122
2025-11-08 03:00:00,GOOG-IN-MOB,Google,IN,Mobile,4909,96,8.151922279227506,5,40.0,8.989209966164529
2025-11-08 04:00:00,GOOG-IN-MOB,Google,IN,Mobile,4962,92,7.841499056452063,8,64.0,9.022428075443793
2025-11-08 05:00:00,GOOG-IN-MOB,Google,IN,Mobile,4899,100,5.941729958476515,6,48.0,8.98581578966302
2025-11-08 06:00:00,GOOG-IN-MOB,Google,IN,Mobile,4963,105,9.241525186044717,5,40.0,9.034968959091914
2025-11-08 07:00:00,GOOG-IN-MOB,Google,IN,Mobile,4986,106,10.489482391134358,5,40.0,9.135243781628976
2025-11-08 08:00:00,GOOG-IN-MOB,Google,IN,Mobile,5031,112,7.823294131947851,3,24.0,9.200511394424112
2025-11-08 09:00:00,GOOG-IN-MOB,Google,IN,Mobile,5008,117,9.798895883876245,7,56.0,9.068375809153089
2025-11-08 10:00:00,GOOG-IN-MOB,Google,IN,Mobile,5027,104,8.274860798761177,2,16.0,9.059949533905762
2025-11-08 11:00:00,GOOG-IN-MOB,Google,IN,Mobile,5038,85,3.9633888223204385,2,16.0,8.809944860551713
2025-11-08 12:00:00,GOOG-IN-MOB,Google,IN,Mobile,4936,94,8.970159188109076,6,48.0,8.74299287292338
2025-11-08 13:00:00,GOOG-IN-MOB,Google,IN,Mobile,4886,107,7.861079248650102,2,16.0,8.802145345505998
2025-11-08 14:00:00,GOOG-IN-MOB,Google,IN,Mobile,4983,107,9.529880445907162,2,16.0,8.818134105514455
2025-11-08 15:00:00,GOOG-IN-MOB,Google,IN,Mobile,5102,111,6.12077018368665,4,32.0,8.743533774311254
2025-11-08 16:00:00,GOOG-IN-MOB,Google,IN,Mobile,4980,105,8.139653909796037,4,32.0,8.702587897392243
2025-11-08 17:00:00,GOOG-IN-MOB,Google,IN,Mobile,4980,101,8.07781277572859,3,24.0,8.650724494856783
2025-11-08 18:00:00,GOOG-IN-MOB,Google,IN,Mobile,4866,100,5.732443839683526,3,24.0,8.314271547830865
2025-11-08 19:00:00,GOOG-IN-MOB,Google,IN,Mobile,5045,102,8.696095020685725,2,16.0,8.36185892111301
2025-11-08 20:00:00,GOOG-IN-MOB,Google,IN,Mobile,4992,95,7.4406987787481915,2,16.0,8.227603231051246
2025-11-08 21:00:00,GOOG-IN-MOB,Google,IN,Mobile,5021,103,7.965462797575556,3,24.0,8.079487919051648
2025-11-08 22:00:00,GOOG-IN-MOB,Google,IN,Mobile,4883,87,5.380771736094923,3,24.0,8.04826781167141
2025-11-08 23:00:00,GOOG-IN-MOB,Google,IN,Mobile,4987,85,7.3031814482712845,2,16.0,7.881178792593102
2025-11-09 00:00:00,GOOG-IN-MOB,Google,IN,Mobile,4998,113,11.459366430443119,7,56.0,7.992709570333954
2025-11-09 01:00:00,GOOG-IN-MOB,Google,IN,Mobile,5029,75,5.790688892587962,2,16.0,7.798264245676253
2025-11-09 02:00:00,GOOG-IN-MOB,Google,IN,Mobile,5019,89,7.003992340179954,5,40.0,7.791610647682863
2025-11-09 03:00:00,GOOG-IN-MOB,Google,IN,Mobile,5073,117,8.508587142262087,4,32.0,7.806471683642638
2025-11-09 04:00:00,GOOG-IN-MOB,Google,IN,Mobile,5019,100,7.220153162514417,3,24.0,7.780582271395235
2025-11-09 05:00:00,GOOG-IN-MOB,Google,IN,Mobile,4982,94,5.843583769995705,5,40.0,7.776492846875201
2025-11-09 06:00:00,GOOG-IN-MOB,Google,IN,Mobile,4853,111,10.078391589629451,5,40.0,7.8113622803579
2025-11-09 07:00:00,GOOG-IN-MOB,Google,IN,Mobile,5132,103,12.013666708809936,4,32.0,7.874869960261048
2025-11-09 08:00:00,GOOG-IN-MOB,Google,IN,Mobile,4999,96,9.03336009543403,5,40.0,7.925289375406305
2025-11-09 09:00:00,GOOG-IN-MOB,Google,IN,Mobile,4946,106,9.241776882114126,2,16.0,7.902076083666217
2025-11-09 10:00:00,GOOG-IN-MOB,Google,IN,Mobile,5147,87,5.6826062402856685,7,56.0,7.7940654770630715
2025-11-09 11:00:00,GOOG-IN-MOB,Google,IN,Mobile,5022,102,9.53822657910494,3,24.0,8.026350383595759
2025-11-09 12:00:00,GOOG-IN-MOB,Google,IN,Mobile,4920,98,7.391102532044851,4,32.0,7.960556356259748
2025-11-09 13:00:00,GOOG-IN-MOB,Google,IN,Mobile,4981,103,9.984350546501114,5,40.0,8.049025993670208
2025-11-09 14:00:00,GOOG-IN-MOB,Google,IN,Mobile,4965,86,7.01423196007809,4,32.0,7.9442073067606644
2025-11-09 15:00:00,GOOG-IN-MOB,Google,IN,Mobile,4925,88,7.197595038923736,5,40.0,7.989075009062209
2025-11-09 16:00:00,GOOG-IN-MOB,Google,IN,Mobile,5090,92,6.901721075856095,1,32.0,7.937494474314711
2025-11-09 17:00:00,GOOG-IN-MOB,Google,IN,Mobile,5042,100,8.301788490451584,1,32.0,7.946826795761503
2025-11-09 18:00:00,GOOG-IN-MOB,Google,IN,Mobile,5121,102,6.846242572473724,0,24.0,7.993235076294428
2025-11-09 19:00:00,GOOG-IN-MOB,Google,IN,Mobile,4982,93,6.712205499587523,5,40.0,7.910573012915337
2025-11-09 20:00:00,GOOG-IN-MOB,Google,IN,Mobile,4875,96,6.167087984013937,3,24.0,7.8575058964680755
2025-11-09 21:00:00,GOOG-IN-MOB,Google,IN,Mobile,5008,110,8.364897245709761,6,48.0,7.874148998473667
2025-11-09 22:00:00,GOOG-IN-MOB,Google,IN,Mobile,5038,95,6.49313920106823,6,48.0,7.920497642847555
2025-11-09 23:00:00,GOOG-IN-MOB,Google,IN,Mobile,5001,96,5.067391334049784,2,16.0,7.827339721421659
2025-11-10 00:00:00,GOOG-IN-MOB,Google,IN,Mobile,4981,100,7.0849755926612215,7,56.0,7.645073436514081
2025-11-10 01:00:00,GOOG-IN-MOB,Google,IN,Mobile,4957,88,8.98432527612843,2,16.0,7.778141619161601
2025-11-10 02:00:00,GOOG-IN-MOB,Google,IN,Mobile,4978,101,7.7917443217505715,4,32.0,7.810964618393709
2025-11-10 03:00:00,GOOG-IN-MOB,Google,IN,Mobile,5059,106,7.687399559042795,3,24.0,7.776748469092905
2025-11-10 04:00:00,GOOG-IN-MOB,Google,IN,Mobile,5155,104,6.380717247624915,3,24.0,7.741771972639177
2025-11-10 05:00:00,GOOG-IN-MOB,Google,IN,Mobile,5046,111,7.725415834479208,5,40.0,7.820181641992655
2025-11-10 06:00:00,GOOG-IN-MOB,Google,IN,Mobile,4948,97,6.574062504543072,5,40.0,7.674167930114056
2025-11-10 07:00:00,GOOG-IN-MOB,Google,IN,Mobile,4940,84,7.888774073063998,1,8.0,7.502297403624642
2025-11-10 08:00:00,GOOG-IN-MOB,Google,IN,Mobile,5043,115,7.459903563417419,6,48.0,7.436736714790617
2025-11-10 09:00:00,GOOG-IN-MOB,Google,IN,Mobile,4944,102,6.944569756209803,2,16.0,7.34101975121127
2025-11-10 10:00:00,GOOG-IN-MOB,Google,IN,Mobile,4974,82,8.143159462970798,4,32.0,7.443542802156483
2025-11-10 11:00:00,GOOG-IN-MOB,Google,IN,Mobile,4967,105,10.364053630130991,3,24.0,7.477952262615902
2025-11-10 12:00:00,GOOG-IN-MOB,Google,IN,Mobile,4994,102,7.802743359052253,7,56.0,7.495103963741212
2025-11-10 13:00:00,GOOG-IN-MOB,Google,IN,Mobile,4984,100,6.685033021270775,4,32.0,7.357632400189946
2025-11-10 14:00:00,GOOG-IN-MOB,Google,IN,Mobile,4972,128,12.47886503819928,2,16.0,7.585325445111663
2025-11-10 15:00:00,GOOG-IN-MOB,Google,IN,Mobile,5054,93,7.336082648676577,7,56.0,7.591095762184697
2025-11-10 16:00:00,GOOG-IN-MOB,Google,IN,Mobile,5061,102,4.837070203899037,2,16.0,7.505068642519821
2025-11-10 17:00:00,GOOG-IN-MOB,Google,IN,Mobile,4990,110,7.694974816751785,6,48.0,7.479784739448995
2025-11-10 18:00:00,GOOG-IN-MOB,Google,IN,Mobile,5011,90,7.707561785549245,4,32.0,7.515673039993808
2025-11-10 19:00:00,GOOG-IN-MOB,Google,IN,Mobile,4940,80,6.810918676030968,3,24.0,7.519786089012285
2025-11-10 20:00:00,GOOG-IN-MOB,Google,IN,Mobile,4994,101,7.0979380746552305,3,24.0,7.558571509455672
2025-11-10 21:00:00,GOOG-IN-MOB,Google,IN,Mobile,5050,100,5.637548073400836,7,56.0,7.444931960609467
2025-11-10 22:00:00,GOOG-IN-MOB,Google,IN,Mobile,5042,123,7.358689588341938,9,72.0,7.480996560079205
2025-11-10 23:00:00,GOOG-IN-MOB,Google,IN,Mobile,4997,94,9.351424620169709,2,16.0,7.65949794700087
2025-11-11 00:00:00,GOOG-IN-MOB,Google,IN,Mobile,5062,106,7.430369373382793,4,32.0,7.673889354530934
2025-11-11 01:00:00,GOOG-IN-MOB,Google,IN,Mobile,4925,81,3.943027144732635,1,8.0,7.463835265722776
